image_path,label
/content/eurosat-dataset/EuroSAT/Forest/Forest_925.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2422.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1313.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2766.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2982.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1828.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_398.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1417.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2693.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1047.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2849.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_631.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_112.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_499.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1580.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1766.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1478.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_265.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1980.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_835.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1300.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_782.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2242.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_404.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_501.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2783.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_217.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2738.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_427.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1170.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_717.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1036.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_998.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1058.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_86.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_328.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1395.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2979.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2405.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2883.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2334.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2012.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2978.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2464.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1726.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1959.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_709.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_394.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_123.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2726.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_170.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1740.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1143.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_769.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_364.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2290.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2254.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1401.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2091.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2048.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1335.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1285.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_588.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1603.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_25.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2785.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2634.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_395.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1097.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1469.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1167.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_89.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1750.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_264.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2522.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2294.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_366.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2967.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1710.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_32.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_31.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_642.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1510.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_592.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_319.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2032.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_537.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_317.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_652.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_408.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_753.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1125.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_199.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1633.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_887.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1762.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1128.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_511.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1425.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2613.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2563.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_56.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_220.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2703.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1406.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1701.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1185.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_279.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1776.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2072.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_397.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2937.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2243.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1407.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_318.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_576.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1697.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_46.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_636.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_26.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2137.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1539.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2578.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_468.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2526.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_992.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2116.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_713.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1400.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2285.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2852.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1942.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_979.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1524.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2250.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1634.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2514.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_584.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2044.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1080.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_825.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1529.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1958.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_818.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1449.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_978.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_232.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1017.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2897.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1013.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2731.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2542.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1008.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2945.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2664.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_533.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1964.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2229.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1235.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_155.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1606.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2581.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1433.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_840.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_967.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1446.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_333.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2432.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_439.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_384.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2244.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1718.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1257.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_23.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2557.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2749.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1910.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_573.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2465.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1885.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_256.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2056.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1974.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1437.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_716.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2319.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1040.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1320.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_525.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1382.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2746.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_968.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_627.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1877.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1992.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_815.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2497.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1774.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_786.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_175.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_983.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_975.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2635.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_973.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1659.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1364.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1978.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2145.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1306.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_944.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2932.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_144.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2642.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_725.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1076.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1467.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2601.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1960.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2360.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1962.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1222.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1614.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1948.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_880.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1387.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1810.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1815.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_357.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1427.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_455.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2833.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1856.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_874.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2351.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1755.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_987.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1669.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1062.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1807.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1200.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_483.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2088.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_108.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1700.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_471.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1482.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_110.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_833.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_586.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_132.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2956.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_309.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_100.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2828.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2065.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2940.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1904.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_743.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2257.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_577.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1321.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2928.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2545.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2655.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_710.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1913.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1779.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1332.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_146.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1525.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_183.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2537.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1500.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2644.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_729.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_661.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_535.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2269.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2327.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1115.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_756.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1802.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2070.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1415.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_609.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_325.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1234.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1468.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1743.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2723.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1636.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_1579.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2340.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2529.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_724.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2792.jpg,Forest
/content/eurosat-dataset/EuroSAT/Forest/Forest_2836.jpg,Forest
